include	status	name	cat	variants	flags	replaces	near	source_title	url
y	new	British Army 0000s Foundation College with Badge Beret	Headwear	1	date-unknown			British Army Navy Beret w/ Badge - Army Foundation College - Medium 57cm	https://lambrino.co.uk/products/british-army-navy-beret-w-badge-army-foundation-college
y	new	British Army 0000s Glengarry Scottish Highlands Regiments Headwear	Headwear	6	date-unknown,type-from-product-type			British Army Glengarry Scottish Highlands Regiments - Small	https://lambrino.co.uk/products/british-army-glengarry-scottish-highlands-regiments-4
y	new	British Army 0000s Guards Division Beret	Headwear	3	date-unknown			British Army Guards Division Beret - Medium 57cm	https://lambrino.co.uk/products/british-army-guards-division-beret-2
y	new	British Army 0000s Highlands Regiments Dress Cap	Headwear	1	date-unknown			British Army Dress Cap - Highlands Regiments - Small / Medium	https://lambrino.co.uk/products/british-army-dress-cap-1
y	new	British Army 0000s Household Guards Beret	Headwear	1	date-unknown			British Army Beret - Household Guards - Small 56cm	https://lambrino.co.uk/products/british-army-beret-household-guards
y	new	British Army 0000s Infantry Beret	Headwear	1	date-unknown			British Army Infantry Beret - Large 59cm	https://lambrino.co.uk/products/british-army-infantry-beret
y	new	British Army 0000s Infantry Dress Cap	Headwear	1	date-unknown			British Army Infantry Dress Cap - X Small 54cm	https://lambrino.co.uk/products/british-army-dress-cap-12
y	new	British Army 0000s Intelligence Corps Beret	Headwear	5	date-unknown			British Army Intelligence Corps Beret - Small 56cm	https://lambrino.co.uk/products/british-army-intelligence-corps-beret-3
y	new	British Army 0000s Intelligence Corps with Patch Beret	Headwear	1	date-unknown			British Army Beret w/ Patch - Intelligence Corps - Large	https://lambrino.co.uk/products/british-army-beret-w-patch-intelligence-corps
y	new	British Army 0000s Irish Guards Beret	Headwear	1	date-unknown			British Army Beret - Irish Guards - X Small	https://lambrino.co.uk/products/british-army-beret-irish-guards
y	new	British Army 0000s Irish Guards Dress Cap	Headwear	1	date-unknown			British Army Dress Cap - Irish Guards - Small 55cm	https://lambrino.co.uk/products/british-army-dress-cap-irish-guards
y	new	British Army 0000s KORBR Beret	Headwear	1	date-unknown			British Army Beret - KORBR - Small	https://lambrino.co.uk/products/british-army-beret-27
y	new	British Army 0000s KRRC with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - KRRC - Medium 58cm	https://lambrino.co.uk/products/british-army-beret-w-badge
y	new	British Army 0000s Khaki Beret	Headwear	1	date-unknown			British Army Khaki Beret - Small	https://lambrino.co.uk/products/british-army-khaki-beret-1
y	new	British Army 0000s Khaki w Green Patch Beret	Headwear	1	date-unknown			British Army Khaki Beret w Green Patch - Medium	https://lambrino.co.uk/products/british-army-khaki-beret-w-green
y	new	British Army 0000s King Edward VI School Cadet's Beret	Headwear	12	date-unknown			British Army Beret - King Edward VI School Cadet's - Small 56cm	https://lambrino.co.uk/products/british-army-beret-26
y	new	British Army 0000s King's Crown Royal Signals Beret	Headwear	1	date-unknown			British Army Beret - King's Crown Royal Signals - Medium 58cm	https://lambrino.co.uk/products/british-army-beret-kings-crown-royal-signals
y	new	British Army 0000s King's Own Royal Border Regiment Officer's Forage Side Cap	Headwear	1	date-unknown			British Army Officer's Forage Side Cap - King's Own Royal Border Regiment - Small	https://lambrino.co.uk/products/british-army-officers-forage-side-cap-kings-own-royal-border-regiment
y	new	British Army 0000s King's Royal Hussars Beret	Headwear	1	date-unknown			British Army Beret - King's Royal Hussars - Small Large	https://lambrino.co.uk/products/british-army-royal-hussars-beret
y	new	British Army 0000s King's Royal Hussars with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - King's Royal Hussars - Small / Medium	https://lambrino.co.uk/products/british-army-beret-kings-royal-hussars
y	new	British Army 0000s King's Royal Hussars with Patch Beret	Headwear	1	date-unknown			British Army Beret w/ Patch - King's Royal Hussars - Medium	https://lambrino.co.uk/products/british-army-beret-w-badge-kings-royal-hussars-small-medium
y	new	British Army 0000s Liverpool Scottish Officer's Tam o Shanter Headwear	Headwear	1	date-unknown,type-from-product-type			British Army Tam o Shanter - Liverpool Scottish Officer's - Medium	https://lambrino.co.uk/products/british-army-tam-o-shanter-1
y	new	British Army 0000s Mercian Regiment Khaki Beret	Headwear	1	date-unknown			British Army Mercian Regiment Khaki Beret - 58cm	https://lambrino.co.uk/products/british-army-beret-8
y	new	British Army 0000s Mercian with Badge Beret	Headwear	1	date-unknown			British Army Mercian Beret w/ Badge - Small 55cm	https://lambrino.co.uk/products/british-army-mercian-beret
y	new	British Army 0000s Mk 7 Cover UN Blue Helmet	Headwear	1	date-unknown			British Army Mk 7 Helmet Cover UN Blue - Large	https://lambrino.co.uk/products/british-army-mk-7-helmet-cover-un-blue
y	new	British Army 0000s Music Corps with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - Music Corps - Medium 57cm	https://lambrino.co.uk/products/british-army-beret-w-badge-music-corps
y	new	British Army 0000s NISGS with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - NISGS - Large 60cm	https://lambrino.co.uk/products/british-army-beret-w-badge-royal-irish-guards
y	new	British Army 0000s Northern Ireland Security Guard Service with Badge Beret	Headwear	2	date-unknown			British Army Northern Ireland Security Guard Service Beret w/ Badge - Small 55cm	https://lambrino.co.uk/products/british-army-mercian-beret-w-badge-small-55cm-copy
y	new	British Army 0000s Olive Green Headover Scarf Neck Gaiter Headwear	Headwear	1	date-unknown,type-from-product-type			British Army Olive Green Headover Scarf Neck Gaiter	https://lambrino.co.uk/products/british-army-olive-green-headover-scarf-snood
y	new	British Army 0000s Olive Green Insect Headnet Cover Headwear	Headwear	1	date-unknown,type-from-product-type			British Army Olive Green Insect Headnet Cover	https://lambrino.co.uk/products/british-army-olive-green-insect-headnet-cover
y	new	British Army 0000s Olive Green Netting Skrim Helmet	Headwear	1	date-unknown			British Army Olive Green Helmet Netting Skrim	https://lambrino.co.uk/products/british-army-olive-green-helmet-netting-skrim
y	new	British Army 0000s One Green Wool Balaclava	Headwear	1	date-unknown			British Army Green Wool Balaclava - One Size	https://lambrino.co.uk/products/british-army-green-wool-balaclava-one-size
y	new	British Army 0000s Parachute Regiments Maroon Beret	Headwear	2	date-unknown			British Army Maroon Beret - Parachute Regiments - Small	https://lambrino.co.uk/products/british-army-burgundy-beret-1
y	new	British Army 0000s Princess of Wales' Royal Regiment Dress Cap	Headwear	1	date-unknown			British Army Dress Cap - Princess of Wales' Royal Regiment - Large	https://lambrino.co.uk/products/british-army-dress-cap-welsh
y	new	British Army 0000s QARANC Beret	Headwear	1	date-unknown			British Army Beret - QARANC - Small 56cm	https://lambrino.co.uk/products/british-army-beret-qaranc
y	new	British Army 0000s QARANC Women's Dress Cap	Headwear	3	date-unknown			British Army Women's Dress Cap - QARANC - Large 59cm	https://lambrino.co.uk/products/british-army-womens-dress-cap-qaranc-1
y	new	British Army 0000s QARANC w Badge Beret	Headwear	1	date-unknown			British Army Beret w Badge - QARANC - Small 55cm	https://lambrino.co.uk/products/british-army-beret-13
y	new	British Army 0000s QARANC w Sewn Badge Beret	Headwear	1	date-unknown			British Army Beret w Sewn Badge - QARANC - Medium	https://lambrino.co.uk/products/british-army-beret-w-sewn-badge-qaranc
y	new	British Army 0000s QARANC with Badge Beret	Headwear	3	date-unknown			British Army Beret w/ Badge - QARANC - Small / Medium	https://lambrino.co.uk/products/british-army-beret-w-badge-qaranc-1
y	new	British Army 0000s Queen Alexandra's Royal Nursing Corps Beret	Headwear	4	date-unknown			British Army Queen Alexandra's Royal Army Nursing Corps Beret - Medium 58cm	https://lambrino.co.uk/products/british-army-queen-alexandras-royal-army-nursing-corps-beret-3
y	new	British Army 0000s Queen Alexandra's Royal Nursing Corps with Badge Beret	Headwear	1	date-unknown			British Army Queen Alexandra's Royal Army Nursing Corps Beret w/ Badge - Medium	https://lambrino.co.uk/products/british-army-queen-alexandras-royal-army-nursing-corps-beret-w-badge
y	new	British Army 0000s Queen's Officer's Training Corps with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - Queen's Officer's Training Corps - Large	https://lambrino.co.uk/products/british-army-beret-w-badge-queens
y	new	British Army 0000s Queen's Own Highlanders Tam o Shanter with Badge Headwear	Headwear	1	date-unknown,type-from-product-type			British Army Tam o Shanter w/ Badge - Queen's Own Highlanders - Small	https://lambrino.co.uk/products/british-army-tam-o-shanter-w-badge
y	new	British Army 0000s RAC w Badge Beret	Headwear	2	date-unknown			British Army Beret w Badge - RAC - Large 59cm	https://lambrino.co.uk/products/british-army-beret-w-badge-rac-large-59cm
y	new	British Army 0000s REME Beret	Headwear	1	date-unknown			British Army REME Beret - Large 59cm	https://lambrino.co.uk/products/british-army-reme-beret
y	new	British Army 0000s REME Dress Cap	Headwear	2	date-unknown			British Army Dress Cap - REME - Small	https://lambrino.co.uk/products/british-army-dress-cap-reme
y	new	British Army 0000s REME Dress with Badge Cap	Headwear	1	date-unknown			British Army Dress Cap w/ Badge - REME - X Large 61cm	https://lambrino.co.uk/products/british-army-dress-cap-w-badge-reme
y	new	British Army 0000s REME Glengarry Scottish Highlands Regiments Headwear	Headwear	1	date-unknown,type-from-product-type			British Army Glengarry Scottish Highlands Regiments - REME - Small 56cm	https://lambrino.co.uk/products/british-army-beret-12
y	new	British Army 0000s REME with Badge Beret	Headwear	3	date-unknown			British Army Beret w/ Badge - REME - XX Small 52cm	https://lambrino.co.uk/products/british-army-beret-w-badge-reme-1
y	new	British Army 0000s Royal Academy Sandhurst with Badge Beret	Headwear	1	date-unknown			British Army Royal Military Academy Sandhurst Beret w/ Badge - Large 59cm	https://lambrino.co.uk/products/british-army-royal-military-academy-sandhurst-beret-w-badge
y	new	British Army 0000s Royal Anglian Beret	Headwear	4	date-unknown			British Army Royal Anglian Beret - Small	https://lambrino.co.uk/products/british-army-anglian-beret-6
y	new	British Army 0000s Royal Anglian Guards Division Beret	Headwear	2	date-unknown			British Army Royal Anglian Guards Division Beret - Medium 57cm	https://lambrino.co.uk/products/british-army-anglian-beret-5
y	new	British Army 0000s Royal Anglian Khaki with Badge Beret	Headwear	2	date-unknown			British Army Khaki Beret w/ Badge - Royal Anglian - Medium 58cm	https://lambrino.co.uk/products/british-army-khaki-beret-w-badge-royal-anglian-1
y	new	British Army 0000s Royal Anglian with Badge Beret	Headwear	2	date-unknown			British Army Royal Anglian Beret w/ Badge - Small	https://lambrino.co.uk/products/british-army-royal-anglian-beret-w-badge-1
y	new	British Army 0000s Royal Artillery Regiment Beret	Headwear	1	date-unknown			British Army Beret - Royal Artillery Regiment - Medium 58cm	https://lambrino.co.uk/products/british-army-beret-royal-artillery-regiment
y	new	British Army 0000s Royal Artillery Regiment with Badge Beret	Headwear	2	date-unknown			British Army Beret w/ Badge - Royal Artillery Regiment - Medium	https://lambrino.co.uk/products/british-army-beret-w-badge-royal-artillery-regiment
y	new	British Army 0000s Royal College with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - Royal Army College - Small	https://lambrino.co.uk/products/british-army-beret-w-badge-royal-army-college
y	new	British Army 0000s Royal Corps of Signals Rifles Beret	Headwear	1	date-unknown			British Army Rifles Beret - Royal Corps of Signals - X Large 61cm	https://lambrino.co.uk/products/british-army-rifles-beret
y	new	British Army 0000s Royal Dragoon Guards Green with Badge Beret	Headwear	1	date-unknown			British Army Green Beret w/ Badge - Royal Dragoon Guards - Medium	https://lambrino.co.uk/products/british-army-green-beret-w-badge-royal-dragoon-guards-medium
y	new	British Army 0000s Royal Electrical Mechanical Engineers Dress Cap	Headwear	3	date-unknown			British Army Dress Cap - Royal Electrical & Mechanical Engineers - Medium 57cm	https://lambrino.co.uk/products/british-army-dress-cap-royal-electrical-mechanical-engineers-medium
y	new	British Army 0000s Royal Engineers Beret	Headwear	2	date-unknown			British Army Royal Engineers Beret - Large 60cm	https://lambrino.co.uk/products/british-army-royal-engineers-beret-1
y	new	British Army 0000s Royal Engineers Dress Cap	Headwear	3	date-unknown			British Army Dress Cap - Royal Engineers - Large 59cm	https://lambrino.co.uk/products/british-army-dress-cap-royal-engineers-1
y	new	British Army 0000s Royal Engineers w Badge Beret	Headwear	1	date-unknown			British Army Beret w Badge - Royal Engineers - Large 60cm	https://lambrino.co.uk/products/british-army-beret-w-badge-royal-engineers
y	new	British Army 0000s Royal Engineers with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - Royal Engineers - Medium 57cm	https://lambrino.co.uk/products/british-army-beret-w-badge-royal-engineers-1
y	new	British Army 0000s Royal Horse Artillery with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - Royal Horse Artillery - XX Large 64cm	https://lambrino.co.uk/products/british-army-beret-w-badge-royal-horse-artillery
y	new	British Army 0000s Royal Hussars Beret	Headwear	1	date-unknown			British Army Beret - Royal Hussars - X Small 54cm	https://lambrino.co.uk/products/british-army-beret-royal-hussars
y	new	British Army 0000s Royal Irish Guards with Badge Beret	Headwear	1	date-unknown			British Army Royal Irish Guards Beret w/ Badge - Small	https://lambrino.co.uk/products/british-army-royal-logistics-corps-beret-w-badge
y	new	British Army 0000s Royal Lancers with Badge Beret	Headwear	1	date-unknown			British Army Beret w/ Badge - Royal Lancers - Large	https://lambrino.co.uk/products/british-army-beret-w-badge-1
y	new	British Army 0000s Royal Logistic Corps Tam o Shanter with Badge Plume Headwear	Headwear	1	date-unknown,type-from-product-type			British Army Tam o Shanter w/ Badge & Plume - Royal Logistic Corps - Medium	https://lambrino.co.uk/products/british-army-tam-o-shanter-w-badge-plume-royal-logistic-corps
y	new	British Army 0000s Royal Logistics Corps Dress Cap	Headwear	1	date-unknown			British Army Dress Cap - Royal Logistics Corps - Small	https://lambrino.co.uk/products/british-army-dress-cap-17
y	new	British Army 0000s Royal Logistics Corps with Badge Beret	Headwear	6	date-unknown			British Army Royal Logistics Corps Beret w/ Badge - Large 59cm	https://lambrino.co.uk/products/british-army-beret-22
y	new	British Army 0000s Royal Logistics Corps with Patch Badge Beret	Headwear	1	date-unknown			British Army Royal Logistics Corps Beret w/ Patch Badge - X Small	https://lambrino.co.uk/products/british-army-royal-logistics-corps-beret-w-patch-badge
y	new	British Army 0000s Royal Logistics Corps with Patch Beret	Headwear	1	date-unknown			British Army Beret w/ Patch - Royal Logistics Corps - Small / Medium	https://lambrino.co.uk/products/british-army-beret-w-patch-royal-logistics-corps
y	new	British Army 0000s Royal Logistics Corps with Patch Wool Beret	Headwear	1	date-unknown			British Army Beret w/ Patch Navy Wool - Royal Logistics Corps - X Small 54cm	https://lambrino.co.uk/products/british-army-beret-w-badge-navy-wool-royal-logistics-corps
